sub,time,trial,stim1,stim2,decision,RT_decision,val1,RT_val1,conf1,RT_conf1,val2,RT_val2,conf2,RT_conf2,conf_decision,RT_conf_decision
100,1678836935673,1,-80,-20,2,5.992,,,,,,,,,,
100,1678836941281,2,-80,-50,2,2.22,,,,,,,,,,
100,1678836947322,3,-20,-50,1,1.715,,,,,,,,,,
100,1678836966843,4,-20,-80,1,1.296,8.0,3.461,10.0,1.353,2.0,2.704,10.0,1.439,5.0,4.559
100,1678836981764,5,-50,-80,1,1.058,5.0,3.904,10.0,1.444,2.0,1.463,10.0,0.904,5.0,2.001
100,1678836995502,6,-50,-20,2,0.944,5.0,2.057,10.0,1.189,8.0,2.079,10.0,1.242,5.0,2.081
100,1678837000393,7,20,-20,1,1.35,,,,,,,,,,
100,1678837005518,8,-80,80,2,1.186,,,,,,,,,,
100,1678837010977,9,80,-50,1,1.536,,,,,,,,,,
100,1678837016443,10,-20,80,2,1.865,,,,,,,,,,
100,1678837022372,11,-20,50,2,2.071,,,,,,,,,,
100,1678837028481,12,-80,20,2,2.155,,,,,,,,,,
100,1678837033493,13,-80,50,2,1.544,,,,,,,,,,
100,1678837039272,14,-50,50,2,2.092,,,,,,,,,,
100,1678837044756,15,-50,20,2,1.518,,,,,,,,,,
100,1678837061890,16,50,-20,1,1.497,16.0,3.408,8.0,2.276,8.0,2.25,10.0,1.392,10.0,1.863
100,1678837079819,17,20,-80,1,1.135,12.0,2.828,10.0,1.263,2.0,2.691,10.0,3.307,10.0,1.956
100,1678837100094,18,50,-50,1,0.727,16.0,7.354,10.0,1.665,4.0,2.794,10.0,1.512,10.0,1.639
100,1678837115752,19,-50,80,2,0.626,5.0,2.045,10.0,2.215,18.0,3.68,10.0,1.412,10.0,1.008
100,1678837129198,20,80,-80,1,0.805,18.0,2.753,10.0,1.244,2.0,2.633,10.0,0.922,10.0,1.17
100,1678837146940,21,20,-50,1,0.853,12.0,3.916,10.0,1.803,5.0,3.477,10.0,1.306,10.0,1.895
100,1678837164144,22,80,-20,1,0.531,18.0,6.17,10.0,1.184,8.0,1.795,10.0,1.114,10.0,1.924
100,1678837177078,23,-20,20,2,0.643,8.0,1.706,10.0,1.898,12.0,1.985,10.0,1.003,10.0,1.105
100,1678837191332,24,50,-80,1,0.774,16.0,2.908,10.0,1.455,2.0,1.495,10.0,2.303,10.0,1.551
100,1678837197744,25,20,80,2,2.214,,,,,,,,,,
100,1678837203661,26,80,50,1,1.576,,,,,,,,,,
100,1678837208965,27,20,50,2,1.704,,,,,,,,,,
100,1678837222486,28,80,20,1,0.897,18.0,2.671,10.0,1.338,12.0,1.8,10.0,1.178,10.0,1.043
100,1678837237665,29,50,20,1,0.778,15.0,4.42,10.0,0.994,12.0,1.287,10.0,1.302,10.0,1.666
100,1678837250269,30,50,80,2,0.608,15.0,2.137,10.0,1.299,18.0,1.651,10.0,1.493,10.0,0.998
101,1678837379182,1,-50,-80,1,4.002,,,,,,,,,,
101,1678837388125,2,-20,-80,1,3.478,,,,,,,,,,
101,1678837398133,3,-50,-20,2,2.004,,,,,,,,,,
101,1678837426359,4,-20,-50,1,1.209,8.0,4.244,7.0,3.748,6.0,4.585,7.0,1.645,9.0,4.993
101,1678837448857,5,-80,-50,2,1.355,2.0,2.954,8.0,2.738,6.0,3.522,8.0,1.58,10.0,3.703
101,1678837469774,6,-80,-20,2,1.712,2.0,3.256,7.0,2.566,8.0,2.702,8.0,1.94,10.0,2.094
101,1678837479217,7,-50,80,2,2.325,,,,,,,,,,
101,1678837489208,8,50,-50,1,2.601,,,,,,,,,,
101,1678837500183,9,-20,50,2,3.331,,,,,,,,,,
101,1678837508109,10,-80,50,2,1.734,,,,,,,,,,
101,1678837517585,11,80,-20,1,1.734,,,,,,,,,,
101,1678837538318,12,20,-20,1,12.398,,,,,,,,,,
101,1678837546677,13,20,-50,1,1.381,,,,,,,,,,
101,1678837555070,14,-80,80,2,1.728,,,,,,,,,,
101,1678837565362,15,20,-80,1,1.366,,,,,,,,,,
101,1678837596153,16,80,-50,1,1.474,18.0,9.529,7.0,3.703,6.0,3.716,7.0,1.812,10.0,3.21
101,1678837623198,17,-20,20,2,1.781,8.0,2.392,8.0,2.805,12.0,6.047,7.0,2.347,10.0,2.83
101,1678837646862,18,80,-80,1,1.213,18.0,3.281,8.0,2.298,2.0,3.881,8.0,2.188,10.0,2.914
101,1678837670625,19,-50,20,2,1.462,6.0,4.316,7.0,1.805,12.0,3.191,7.0,2.776,10.0,2.536
101,1678837693823,20,50,-20,1,1.488,15.0,6.52,8.0,2.481,8.0,2.459,7.0,1.876,10.0,2.617
101,1678837717787,21,-50,50,2,1.281,6.0,2.826,7.0,1.647,16.0,4.773,10.0,2.494,10.0,3.055
101,1678837742732,22,-80,20,2,1.382,2.0,2.579,8.0,2.26,13.0,4.556,8.0,4.665,10.0,2.148
101,1678837767595,23,-20,80,2,1.271,8.0,2.645,7.0,3.214,18.0,3.749,8.0,3.404,10.0,2.075
101,1678837788179,24,50,-80,1,1.655,18.0,2.858,7.0,3.307,1.0,3.511,7.0,2.594,10.0,1.516
101,1678837798821,25,20,50,2,2.186,,,,,,,,,,
101,1678837806731,26,20,80,2,1.675,,,,,,,,,,
101,1678837815909,27,80,50,1,1.676,,,,,,,,,,
101,1678837839620,28,50,20,1,1.572,15.0,3.512,8.0,2.876,12.0,2.943,8.0,2.377,10.0,2.434
101,1678837863950,29,80,20,1,1.528,18.0,2.518,8.0,2.557,12.0,2.41,7.0,2.9,10.0,4.737
101,1678837888863,30,50,80,2,2.111,15.0,3.948,8.0,3.106,18.0,2.4,8.0,3.445,10.0,1.934
102,1678843480085,1,-50,-20,2,5.877,,,,,,,,,,
102,1678843487520,2,-20,-80,1,1.969,,,,,,,,,,
102,1678843499304,3,-50,-80,1,3.756,,,,,,,,,,
102,1678843532642,4,-80,-20,2,2.589,2.0,8.355,7.0,1.944,8.0,3.597,7.0,3.213,8.0,5.928
102,1678843556712,5,-80,-50,2,0.892,1.0,4.68,5.0,2.156,6.0,5.235,6.0,1.83,7.0,2.615
102,1678843576529,6,-20,-50,1,1.173,8.0,3.517,8.0,2.313,6.0,2.394,6.0,1.576,9.0,2.165
102,1678843590249,7,20,80,2,6.64,,,,,,,,,,
102,1678843597948,8,50,80,2,1.491,,,,,,,,,,
102,1678843607650,9,20,50,2,2.726,,,,,,,,,,
102,1678843631454,10,80,20,1,1.097,18.0,3.874,7.0,1.948,12.0,3.431,7.0,2.148,10.0,4.099
102,1678843653422,11,80,50,1,0.979,17.0,3.267,8.0,2.067,15.0,3.096,7.0,2.09,8.0,2.125
102,1678843677508,12,50,20,1,0.845,14.0,4.872,6.0,1.657,11.0,3.378,6.0,1.992,8.0,1.797
102,1678843685509,13,-80,50,1,1.092,,,,,,,,,,
102,1678843695027,14,20,-80,1,2.727,,,,,,,,,,
102,1678843703895,15,-20,20,2,1.246,,,,,,,,,,
102,1678843711646,16,-50,20,2,1.446,,,,,,,,,,
102,1678843719497,17,-50,80,2,1.266,,,,,,,,,,
102,1678843727997,18,-50,50,2,1.617,,,,,,,,,,
102,1678843736064,19,-80,80,2,1.419,,,,,,,,,,
102,1678843741816,20,-20,50,2,1.02,,,,,,,,,,
102,1678843749816,21,80,-20,1,1.122,,,,,,,,,,
102,1678843768602,22,50,-80,1,0.856,14.0,2.954,6.0,2.016,2.0,2.424,8.0,1.328,9.0,1.625
102,1678843788221,23,20,-20,1,0.712,12.0,2.66,6.0,1.864,7.0,2.41,6.0,1.196,9.0,2.313
102,1678843807873,24,80,-50,1,0.999,19.0,3.165,8.0,2.279,5.0,3.482,6.0,1.583,9.0,3.0
102,1678843829926,25,20,-50,1,1.063,12.0,2.403,7.0,2.394,6.0,2.79,8.0,2.229,8.0,1.544
102,1678843848728,26,80,-80,1,0.877,17.0,3.157,7.0,1.844,3.0,2.418,6.0,1.479,10.0,1.742
102,1678843868613,27,-20,80,2,0.76,8.0,3.077,8.0,1.698,20.0,2.729,7.0,1.562,10.0,1.529
102,1678843893532,28,-80,20,2,0.766,2.0,3.698,8.0,2.4,12.0,6.691,6.0,2.332,8.0,1.55
102,1678843913485,29,50,-20,1,0.766,15.0,2.737,7.0,2.298,8.0,3.33,5.0,1.081,9.0,1.664
102,1678843936970,30,50,-50,1,0.748,15.0,4.008,7.0,2.625,5.0,2.777,7.0,2.427,9.0,2.266
239,1684379394903,1,-50,-80,1,3.188,8.0,5.568,8.0,2.275,1.0,4.268,9.0,2.132,9.0,3.945
239,1684379420602,2,-80,-20,2,0.865,1.0,3.31,10.0,2.728,8.0,5.101,9.0,3.181,10.0,3.505
239,1684379455466,3,-20,-50,1,5.71,8.0,3.453,8.0,2.681,6.0,4.113,9.0,6.431,5.0,3.468
239,1684379475899,4,-20,-80,1,0.662,7.0,3.784,7.0,1.653,0.0,2.679,10.0,1.648,10.0,2.365
239,1684379496382,5,-80,-50,2,1.202,1.0,2.732,10.0,2.255,7.0,2.46,9.0,3.002,10.0,2.264
239,1684379519997,6,-50,-20,1,3.694,7.0,3.484,6.0,2.57,7.0,3.02,5.0,1.323,3.0,2.867
239,1684379545678,7,50,-20,1,0.841,16.0,4.03,10.0,2.647,6.0,5.947,9.0,1.815,10.0,2.306
239,1684379566677,8,-80,20,2,0.62,1.0,2.284,10.0,1.885,12.0,4.836,10.0,1.908,10.0,1.993
239,1684379590676,9,-50,80,2,2.973,6.0,4.139,5.0,2.107,19.0,3.157,10.0,1.795,10.0,1.848
239,1684379609259,10,50,-80,1,1.449,16.0,2.902,9.0,1.259,1.0,2.687,10.0,1.2,10.0,1.577
239,1684379631365,11,-50,50,2,0.82,7.0,3.156,7.0,1.402,16.0,3.664,10.0,1.668,10.0,3.079
239,1684379654107,12,20,-50,1,0.882,12.0,3.08,9.0,1.371,6.0,2.832,5.0,2.171,10.0,2.932
239,1684379674222,13,80,-20,1,0.782,19.0,2.672,10.0,2.212,7.0,2.921,7.0,1.317,10.0,2.218
239,1684379696689,14,80,-80,1,1.055,19.0,2.55,10.0,1.894,1.0,4.587,10.0,1.728,10.0,3.06
239,1684379719654,15,20,-20,1,0.842,12.0,3.227,9.0,4.051,7.0,2.396,8.0,1.514,10.0,1.989
239,1684379738386,16,50,-50,1,0.782,16.0,2.241,9.0,1.919,6.0,2.78,7.0,1.827,10.0,1.557
239,1684379760535,17,-20,20,2,0.906,7.0,3.898,5.0,2.867,12.0,2.143,10.0,1.546,10.0,2.3
239,1684379779133,18,-20,50,2,0.802,7.0,2.906,7.0,1.081,16.0,2.697,10.0,1.516,10.0,1.703
239,1684379799216,19,80,-50,1,0.968,19.0,2.64,10.0,1.542,7.0,2.063,8.0,2.167,10.0,1.732
239,1684379817098,20,-50,20,2,0.999,7.0,3.724,7.0,1.396,12.0,2.05,10.0,1.384,10.0,2.584
239,1684379834248,21,20,-80,1,0.802,12.0,1.762,10.0,1.685,1.0,2.286,10.0,1.382,10.0,1.411
239,1684379852429,22,-80,80,2,0.815,1.0,2.375,10.0,1.546,19.0,2.148,10.0,2.357,10.0,1.602
239,1684379872079,23,-20,80,2,0.55,7.0,3.171,7.0,1.072,19.0,2.476,10.0,1.628,10.0,2.045
239,1684379890477,24,-80,50,2,0.746,1.0,3.385,10.0,2.64,16.0,2.664,10.0,2.066,10.0,1.792
239,1684379913728,25,50,20,1,1.482,16.0,2.199,9.0,3.648,12.0,1.913,9.0,1.356,10.0,3.929
239,1684379934125,26,80,20,1,0.751,18.0,3.145,10.0,2.027,12.0,1.839,10.0,1.899,10.0,2.089
239,1684379955275,27,80,50,1,2.398,19.0,2.154,10.0,2.549,16.0,1.937,10.0,1.708,10.0,1.905
239,1684379973324,28,20,50,2,0.728,12.0,1.648,9.0,2.704,16.0,1.924,10.0,1.453,10.0,2.068
239,1684379993757,29,20,80,2,0.648,12.0,3.188,9.0,1.427,19.0,3.503,10.0,1.323,10.0,2.639
239,1684380011622,30,50,80,2,0.594,16.0,1.799,9.0,1.785,19.0,2.51,10.0,1.853,10.0,1.608
240,1684382066401,1,-50,-80,2,6.46,10.0,3.788,5.0,2.305,10.0,3.544,5.0,2.579,2.0,5.424
240,1684382180734,2,-20,-50,1,2.346,10.0,53.972,5.0,2.11,10.0,2.835,3.0,9.507,5.0,37.046
240,1684382277405,3,-80,-20,2,25.649,16.0,6.94,6.0,4.723,10.0,35.473,2.0,5.584,5.0,6.405
240,1684382340635,4,-50,-20,2,3.824,13.0,24.921,3.0,2.78,10.0,4.09,6.0,3.084,6.0,16.64
240,1684382374316,5,-20,-80,2,1.593,10.0,14.855,5.0,2.747,10.0,3.473,5.0,1.926,5.0,2.427
240,1684382401335,6,-80,-50,2,1.73,10.0,5.804,5.0,2.759,10.0,4.313,5.0,2.523,5.0,3.21
240,1684382435168,7,-80,20,2,3.615,10.0,4.205,5.0,3.377,10.0,7.392,5.0,4.59,5.0,2.546
240,1684382479584,8,-20,50,2,1.322,10.0,3.358,5.0,2.71,10.0,6.709,5.0,18.667,5.0,3.035
240,1684382505217,9,-80,50,2,1.64,10.0,3.158,5.0,2.825,10.0,2.603,5.0,2.254,5.0,3.125
240,1684382623517,10,50,-50,2,1.153,10.0,97.991,5.0,2.209,10.0,2.526,5.0,2.109,5.0,3.64
240,1684382651382,11,80,-50,2,1.378,10.0,4.79,5.0,2.258,10.0,2.73,5.0,2.078,5.0,2.735
240,1684382683665,12,80,-80,2,1.332,20.0,5.841,7.0,3.724,16.0,5.225,5.0,2.971,5.0,3.258
240,1684382712265,13,20,-50,1,2.371,10.0,3.841,5.0,2.625,10.0,2.7,5.0,2.759,7.0,6.283
240,1684382752081,14,-20,80,2,1.311,10.0,3.692,5.0,10.938,10.0,3.512,5.0,2.441,5.0,3.459
240,1684382785864,15,20,-20,2,1.671,10.0,2.972,5.0,4.625,10.0,8.578,5.0,2.794,5.0,2.343
240,1684382817248,16,20,-80,1,1.608,14.0,6.407,5.0,4.298,10.0,2.489,5.0,2.434,7.0,6.842
240,1684382844048,17,-20,20,2,1.36,10.0,7.826,5.0,1.842,10.0,1.927,5.0,2.032,6.0,3.078
240,1684382872148,18,50,-20,2,1.079,10.0,6.306,5.0,2.998,10.0,2.996,5.0,2.462,5.0,2.333
240,1684382896048,19,50,-80,1,0.829,16.0,5.056,5.0,2.095,10.0,1.784,5.0,1.875,7.0,3.973
240,1684382917597,20,-50,50,2,1.307,6.0,4.472,7.0,2.527,14.0,2.89,7.0,2.311,8.0,2.317
240,1684382945864,21,80,-20,1,2.01,10.0,7.306,5.0,4.441,10.0,2.473,5.0,1.965,5.0,2.006
240,1684382966164,22,-50,80,1,1.125,10.0,2.774,5.0,2.595,10.0,2.176,5.0,1.96,5.0,2.302
240,1684382989397,23,-80,80,1,1.178,10.0,2.575,5.0,1.663,10.0,2.84,5.0,2.509,5.0,3.951
240,1684383010030,24,-50,20,2,1.292,11.0,2.408,5.0,1.627,10.0,2.491,5.0,3.641,7.0,3.993
240,1684383038147,25,80,20,2,3.691,10.0,2.641,5.0,1.878,14.0,2.914,7.0,3.196,7.0,2.709
240,1684383064347,26,50,20,2,1.972,16.0,3.608,7.0,2.606,18.0,3.506,8.0,2.613,9.0,4.574
240,1684383088264,27,80,50,2,1.275,12.0,3.004,6.0,2.219,17.0,3.226,8.0,2.73,8.0,2.922
240,1684383114330,28,20,80,1,1.344,14.0,3.292,6.0,3.607,12.0,2.305,6.0,1.961,8.0,5.447
240,1684383136013,29,50,80,1,1.354,16.0,2.973,5.0,1.824,10.0,1.645,5.0,2.495,5.0,2.24
240,1684383154729,30,20,50,1,0.963,12.0,2.723,5.0,1.744,10.0,1.608,5.0,1.723,5.0,2.244
241,1684379761601,1,80,50,1,1.926,19.0,4.009,8.0,2.876,15.0,3.923,8.0,1.496,8.0,2.675
241,1684379781207,2,80,20,1,1.204,20.0,2.889,7.0,2.651,12.0,2.061,8.0,1.914,9.0,2.421
241,1684379806457,3,50,20,1,1.764,16.0,3.818,8.0,1.607,12.0,3.476,5.0,1.405,8.0,1.84
241,1684379828294,4,20,80,2,1.645,12.0,3.12,8.0,1.765,19.0,2.452,8.0,1.829,8.0,3.168
241,1684379848765,5,20,50,2,1.509,12.0,3.068,8.0,1.669,16.0,2.44,8.0,2.788,8.0,2.322
241,1684379871934,6,50,80,2,1.089,16.0,4.979,8.0,2.483,19.0,2.922,9.0,2.738,8.0,2.293
241,1684379895735,7,-80,-50,2,1.279,2.0,3.149,8.0,2.379,5.0,4.435,8.0,2.071,8.0,2.252
241,1684379918205,8,-80,-20,2,1.004,2.0,2.524,8.0,1.618,8.0,5.24,8.0,1.696,8.0,2.823
241,1684379950086,9,-20,-50,1,1.185,8.0,3.188,8.0,2.513,4.0,2.748,7.0,1.432,8.0,2.345
241,1684379971389,10,-20,-80,1,1.096,16.0,1.985,1.0,2.897,2.0,3.996,7.0,1.674,8.0,2.18
241,1684379992677,11,-50,-20,2,1.132,4.0,2.474,8.0,1.858,8.0,2.054,8.0,1.58,8.0,3.292
241,1684380016995,12,-50,-80,1,2.13,4.0,2.72,8.0,1.736,2.0,3.068,8.0,2.266,8.0,2.179
241,1684380042945,13,50,-80,1,2.71,16.0,5.31,8.0,2.299,2.0,3.041,8.0,1.859,8.0,2.749
241,1684380062083,14,20,-20,1,1.116,12.0,2.37,8.0,1.445,8.0,2.089,8.0,2.198,8.0,2.193
241,1684380086835,15,-50,80,2,1.403,4.0,5.217,8.0,1.985,19.0,2.745,8.0,2.258,10.0,2.057
241,1684380108338,16,-20,80,2,1.436,8.0,3.134,8.0,1.919,19.0,2.856,8.0,2.0,10.0,2.741
241,1684380133589,17,20,-80,1,1.632,12.0,3.387,8.0,3.673,2.0,3.825,8.0,2.495,10.0,2.181
241,1684380155609,18,20,-50,1,1.744,12.0,2.827,8.0,2.267,4.0,2.8,8.0,1.879,10.0,2.57
241,1684380176130,19,50,-50,1,1.739,16.0,2.678,7.0,1.651,4.0,2.503,8.0,1.757,10.0,2.47
241,1684380196686,20,50,-20,1,1.371,16.0,3.986,7.0,1.98,8.0,3.855,8.0,1.645,10.0,1.93
241,1684380217587,21,80,-80,1,1.482,20.0,2.507,8.0,2.564,2.0,2.588,8.0,2.079,10.0,1.776
241,1684380242039,22,-20,20,2,1.403,8.0,3.328,8.0,2.084,12.0,5.724,8.0,1.862,8.0,2.666
241,1684380265741,23,-50,50,2,1.337,4.0,3.5,8.0,2.047,16.0,3.924,8.0,2.207,8.0,2.127
241,1684380284663,24,-80,20,2,2.737,2.0,2.983,8.0,1.936,12.0,2.356,8.0,1.685,10.0,2.065
241,1684380308798,25,-80,80,2,0.896,2.0,2.797,8.0,1.959,19.0,2.461,8.0,4.943,10.0,1.803
241,1684380327187,26,-20,50,2,0.862,8.0,2.389,9.0,1.903,16.0,2.017,8.0,1.929,8.0,1.992
241,1684380349190,27,80,-20,1,1.08,19.0,2.727,8.0,1.838,8.0,2.766,8.0,2.269,9.0,2.78
241,1684380370260,28,-50,20,2,1.941,4.0,2.623,8.0,2.137,12.0,3.028,8.0,1.918,10.0,2.031
241,1684380390299,29,-80,50,2,1.007,2.0,2.48,8.0,1.83,16.0,2.565,8.0,1.962,10.0,2.098
241,1684380414483,30,80,-50,1,1.232,19.0,2.487,9.0,2.973,4.0,4.074,8.0,2.612,10.0,3.105
242,1684380050748,1,20,-80,1,1.609,14.0,6.299,5.0,1.676,2.0,2.585,3.0,1.488,8.0,3.154
242,1684380077892,2,-20,20,2,2.018,9.0,4.728,4.0,2.382,13.0,8.22,5.0,1.548,7.0,1.789
242,1684380110269,3,-80,80,2,1.001,3.0,12.424,2.0,1.394,18.0,4.922,4.0,1.509,8.0,1.723
242,1684380134764,4,-80,50,2,1.165,3.0,3.867,3.0,1.887,15.0,4.244,3.0,1.989,7.0,3.404
242,1684380164425,5,-50,20,2,1.163,4.0,6.963,4.0,1.627,11.0,5.268,4.0,5.426,7.0,2.473
242,1684380192152,6,50,-50,1,3.396,15.0,6.185,4.0,1.415,7.0,5.757,3.0,2.343,6.0,1.957
242,1684380221346,7,80,-20,1,1.04,18.0,6.381,3.0,3.437,8.0,4.516,4.0,1.181,6.0,1.603
242,1684380245892,8,-50,80,2,0.957,3.0,5.82,3.0,1.373,19.0,3.476,5.0,3.542,7.0,1.388
242,1684380274835,9,50,-20,1,1.114,17.0,11.167,4.0,1.675,7.0,3.756,3.0,1.906,6.0,1.208
242,1684380338188,10,-80,20,2,0.864,2.0,45.183,3.0,1.701,14.0,4.371,4.0,2.064,7.0,1.655
242,1684380366199,11,-20,50,2,0.949,10.0,5.816,3.0,2.538,16.0,5.96,3.0,2.11,6.0,1.799
242,1684380393078,12,20,-50,1,1.107,14.0,5.015,5.0,1.388,6.0,5.777,3.0,1.787,7.0,1.63
242,1684380416122,13,80,-80,1,0.946,20.0,5.83,5.0,1.661,1.0,2.782,4.0,1.755,7.0,2.016
242,1684380476018,14,-20,80,2,1.0,5.0,6.541,3.0,1.012,18.0,3.784,4.0,2.517,6.0,2.159
242,1684380503488,15,80,-50,1,0.708,19.0,3.095,4.0,1.479,4.0,3.262,2.0,2.741,8.0,1.436
242,1684380524900,16,20,-20,1,0.698,13.0,4.742,3.0,1.921,9.0,4.082,2.0,1.64,6.0,0.918
242,1684380545596,17,50,-80,1,0.867,16.0,5.281,4.0,1.751,1.0,2.517,4.0,1.495,7.0,1.004
242,1684380570091,18,-50,50,2,0.963,5.0,5.02,4.0,1.203,17.0,6.301,4.0,1.805,6.0,1.21
242,1684380609350,19,-20,-50,1,5.234,6.0,3.344,4.0,5.437,4.0,12.227,3.0,1.95,6.0,1.995
242,1684380633994,20,-80,-50,2,0.85,2.0,2.927,2.0,2.005,4.0,2.222,4.0,1.525,6.0,6.471
242,1684380650608,21,-80,-20,2,0.703,2.0,2.566,1.0,1.239,8.0,2.117,4.0,1.05,6.0,1.019
242,1684380669904,22,-20,-80,1,0.731,8.0,1.801,3.0,1.411,1.0,2.72,5.0,3.046,7.0,1.856
242,1684380689583,23,-50,-80,1,0.622,3.0,2.315,3.0,1.389,1.0,3.554,4.0,1.303,7.0,1.194
242,1684380702731,24,-50,-20,2,0.56,5.0,2.026,4.0,0.879,10.0,2.139,4.0,1.423,8.0,1.191
242,1684380724776,25,50,80,2,0.507,16.0,5.059,4.0,1.496,19.0,3.119,5.0,1.478,7.0,1.169
242,1684380740289,26,50,20,1,0.578,15.0,2.826,4.0,1.067,12.0,1.743,3.0,0.824,6.0,1.333
242,1684380758652,27,80,20,1,0.779,18.0,2.57,3.0,1.362,14.0,1.944,3.0,1.892,6.0,1.158
242,1684380778565,28,80,50,1,0.892,19.0,2.102,2.0,1.097,15.0,5.928,3.0,1.14,8.0,1.295
242,1684380815143,29,20,80,2,0.961,12.0,3.534,2.0,1.318,18.0,2.379,4.0,5.328,7.0,1.359
242,1684380844534,30,20,50,2,0.746,11.0,2.331,3.0,1.659,14.0,1.931,4.0,2.25,7.0,1.232
243,1684380101835,1,50,80,2,4.132,10.0,4.729,6.0,2.651,8.0,6.458,5.0,4.678,2.0,10.344
243,1684380150964,2,80,20,1,5.445,8.0,6.32,3.0,4.478,12.0,9.411,5.0,6.486,3.0,10.206
243,1684380187997,3,20,50,2,6.894,4.0,6.332,5.0,2.752,8.0,4.411,5.0,3.75,4.0,3.621
243,1684380225430,4,20,80,2,3.773,13.0,5.531,5.0,3.137,17.0,7.836,5.0,4.623,5.0,4.57
243,1684380261214,5,50,20,1,2.267,4.0,3.878,3.0,3.572,10.0,7.108,3.0,5.984,6.0,6.363
243,1684380307944,6,80,50,1,3.033,17.0,8.303,4.0,6.547,14.0,12.724,3.0,4.258,6.0,5.311
243,1684380351075,7,-80,-50,2,2.754,4.0,11.356,5.0,3.422,5.0,5.43,5.0,5.683,5.0,6.216
243,1684380393156,8,-50,-20,1,4.105,6.0,4.462,5.0,7.041,10.0,7.335,3.0,6.334,5.0,4.739
243,1684380444600,9,-20,-80,1,3.855,7.0,8.118,5.0,2.789,10.0,4.841,1.0,9.583,6.0,14.354
243,1684380481117,10,-80,-20,2,6.18,4.0,4.71,5.0,3.238,4.0,5.599,3.0,4.598,6.0,4.99
243,1684380519483,11,-50,-80,1,4.026,6.0,4.86,4.0,2.404,4.0,4.166,3.0,2.797,4.0,11.296
243,1684380568028,12,-20,-50,2,12.795,6.0,3.989,4.0,4.55,10.0,7.471,4.0,5.576,3.0,4.304
243,1684380611326,13,80,-20,1,5.86,16.0,8.915,5.0,5.019,6.0,4.654,7.0,4.341,5.0,6.255
243,1684380680512,14,20,-80,1,4.697,14.0,5.204,5.0,7.744,14.0,27.654,5.0,9.016,4.0,6.958
243,1684380787098,15,-20,50,1,3.583,6.0,8.377,3.0,11.807,16.0,8.205,4.0,30.21,0.0,32.558
243,1684380891319,16,-50,50,2,5.152,6.0,8.544,4.0,9.039,16.0,16.192,5.0,19.573,4.0,37.602
243,1684380937348,17,-50,80,1,2.3,6.0,6.049,5.0,3.141,18.0,9.756,6.0,5.461,4.0,9.113
243,1684381037821,18,20,-50,1,2.646,16.0,30.914,3.0,18.522,4.0,7.418,5.0,25.234,5.0,6.886
243,1684381111888,19,20,-20,1,4.035,13.0,15.136,7.0,4.353,6.0,30.042,4.0,4.632,4.0,5.946
243,1684381164631,20,50,-80,1,2.654,16.0,25.2,3.0,4.788,4.0,6.649,3.0,2.961,3.0,4.8
243,1684381215726,21,80,-80,1,2.692,16.0,8.273,5.0,10.753,4.0,6.733,3.0,4.681,5.0,8.711
243,1684381297590,22,80,-50,1,3.284,16.0,12.907,5.0,5.462,4.0,13.02,5.0,13.667,4.0,24.8
243,1684381334557,23,50,-20,1,3.624,8.0,5.012,5.0,3.872,8.0,7.12,4.0,4.878,4.0,3.812
243,1684381361561,24,-80,50,1,1.563,6.0,5.184,5.0,2.988,6.0,4.698,5.0,4.032,2.0,3.449
243,1684381397978,25,-50,20,1,2.532,6.0,5.833,3.0,7.189,6.0,3.512,3.0,3.184,4.0,4.568
243,1684381437461,26,-20,20,1,2.783,4.0,8.306,5.0,3.411,13.0,7.257,4.0,5.053,3.0,4.708
243,1684381468914,27,50,-50,2,1.498,6.0,5.757,5.0,2.505,10.0,2.772,6.0,5.302,3.0,4.697
243,1684381504314,28,-80,20,2,1.877,5.0,5.064,5.0,1.67,14.0,8.514,4.0,3.635,6.0,6.352
243,1684381547279,29,-80,80,1,4.593,10.0,3.647,5.0,3.038,7.0,9.108,5.0,4.928,3.0,9.701
243,1684381576966,30,-20,80,1,1.486,6.0,3.662,3.0,4.066,8.0,4.047,3.0,5.003,4.0,3.709
244,1684379623787,1,80,-50,2,6.495,12.0,6.92,1.0,1.0,9.0,5.225,8.0,0.733,1.0,2.072
244,1684379646958,2,80,-20,1,0.892,14.0,7.412,7.0,1.589,5.0,3.184,1.0,1.25,9.0,3.697
244,1684379673979,3,-80,80,1,2.351,15.0,6.285,7.0,1.845,7.0,2.681,3.0,2.516,8.0,1.717
244,1684379690251,4,-20,50,2,0.658,9.0,2.38,0.0,1.553,10.0,3.424,1.0,1.404,8.0,1.196
244,1684379705111,5,-80,50,1,0.507,14.0,4.158,2.0,1.047,6.0,2.084,8.0,0.999,6.0,1.314
244,1684379724658,6,20,-20,1,0.569,13.0,9.152,8.0,1.215,8.0,1.497,3.0,1.235,8.0,1.116
244,1684379739261,7,-50,50,2,0.443,2.0,2.32,10.0,0.918,10.0,2.028,0.0,1.902,2.0,1.658
244,1684379755575,8,20,-50,1,0.499,16.0,4.993,8.0,0.861,7.0,1.796,3.0,1.262,9.0,1.083
244,1684379778536,9,20,-80,2,0.448,12.0,7.585,8.0,0.854,6.0,1.55,2.0,3.229,0.0,3.604
244,1684379793848,10,-20,20,2,0.476,8.0,3.409,7.0,1.343,15.0,1.912,10.0,0.749,8.0,1.874
